metadata_id,location_name,simulation_location_id,latitude_wgs84,longitude_wgs84,source_type,source_dataset,observation_start,observation_end,spatial_inclusion_rule,weight_basis,evidence_type,notes
TCBIS_2170028600,25시광장사거리,2170028600,37.31248074547071,126.830080698981,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170033300,화정11교,2170033300,37.31572755783827,126.8206354170515,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170036300,KT안산지사,2170036300,37.31813546340177,126.8259136369572,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170037100,콩툰만화카페안산중앙점,2170037100,37.31896990157508,126.8369574795422,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170107300,별빛어린이집,2170107300,37.31449425970646,126.8179577530159,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170144600,고잔동837,2170144600,37.31308329829233,126.8376647779316,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160025800,한전사거리,2160025800,37.31444936990319,126.8449331673706,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160026000,안산7교,2160026000,37.31452165141741,126.8429616997072,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160026700,이익선생묘삼거리,2160026700,37.31673124509322,126.8590983549497,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160026800,속성변화점,2160026800,37.3183543385789,126.8607769804999,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160037600,사동1636,2160037600,37.29230473389867,126.827807164066,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160006000,성포동680,2160006000,37.31730630717567,126.8560626056146,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160008500,예일장로교회,2160008500,37.28472977634669,126.8548075747342,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160008800,맑은물교회,2160008800,37.28497180679995,126.8474266054389,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160009800,속성변화점,2160009800,37.28904977685322,126.8636377308476,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160012100,해여림유치원,2160012100,37.29381246401923,126.8249979796794,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160012400,속성변화점,2160012400,37.29584702623326,126.8666186989764,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160013000,상록교,2160013000,37.29682374418826,126.8595263238773,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160013700,속성변화점,2160013700,37.29965721423928,126.8482691992526,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160015205,성안고등학교,2160015205,37.30219331880306,126.8417392369415,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160017900,성안고사거리,2160017900,37.30345368205585,126.8434324795946,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160018800,성안중사거리,2160018800,37.30462155741655,126.8473560116958,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160019502,사동1593,2160019502,37.30545991997687,126.8454867746738,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160019600,의류타운사거리,2160019600,37.3052318075711,126.8435873860002,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160020200,신성교회,2160020200,37.3061234951202,126.8635556987705,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160021002,이동748,2160021002,37.30720181824693,126.8456191120691,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160021400,한우일번가,2160021400,37.30735424544429,126.8591643557911,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160023200,성보교회,2160023200,37.30952149566995,126.8587716678076,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160023500,상상피플,2160023500,37.30989846446078,126.8516287925315,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160025300,브로스컴퍼니,2160025300,37.31328508850471,126.8490475428938,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160110400,송호고교사거리,2160110400,37.31250840356247,126.844214192048,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160110500,속성변화점,2160110500,37.3140832193565,126.8438517100289,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160110900,이동766,2160110900,37.3130416823018,126.8453890810703,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160111000,이동771,2160111000,37.31290838030387,126.8480138452132,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160112700,사동1598,2160112700,37.30444764788101,126.8448725610855,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170023200,NH농협은행,2170023200,37.30901608926871,126.8170117607765,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170031000,속성변화점,2170031000,37.31445362024176,126.8256373861309,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170033200,화정11교,2170033200,37.31564727631025,126.821934605559,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170107201,초지동765,2170107201,37.31345870907845,126.817877960113,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170107303,초지동765,2170107303,37.31522572514841,126.8180201024837,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170108502,고잔동794,2170108502,37.31377780732682,126.8251756738806,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170139200,고잔동796,2170139200,37.31460804563113,126.8248034248949,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170140500,초지동767,2170140500,37.31481632112568,126.8190414431524,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170145901,치항병원,2170145901,37.31791344451786,126.8305260816949,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160119201,자이꿈어린이집,2160119201,37.28277904165511,126.8324856308607,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160005500,이익선생묘삼거리,2160005500,37.3160755571818,126.8584479178286,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160026900,홈플러스삼거리,2160026900,37.31840240112112,126.8493017309073,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160027400,스타프라자사거리,2160027400,37.32037399466358,126.8454251053597,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170139400,고잔동793,2170139400,37.31473301844142,126.822566125304,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160026100,이동614-27,2160026100,37.31498399582284,126.849058293531,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160015206,사동1621,2160015206,37.30208947966318,126.8393309785174,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160009200,제자들교회,2160009200,37.28697755815347,126.863856731195,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160009400,동산고교삼거리,2160009400,37.28796936977043,126.8569444495352,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160013200,감골교회,2160013200,37.29712687000122,126.8435772929361,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160014100,안산대리구청,2160014100,37.30007765096536,126.8436173864332,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160016100,용신고가차도,2160016100,37.30177902574589,126.8608845119966,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160016700,한양대입구교차로,2160016700,37.30237690155745,126.843299699836,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160019800,임시도로삼거리,2160019800,37.30541896379459,126.8560097618789,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160020500,건국우유대리점상록구전체,2160020500,37.30649561985418,126.8600220436289,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160020802,이동736,2160020802,37.3077106641459,126.8504967092584,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
